Cid,Locnum,Target
49WGZ4C,2,662
K0CBVEP,0,744
0DLNEQO,0,651
J61Y12F,0,840
J61Y12F,1,845
J61Y12F,2,660
J61Y12F,3,664
US0015E,0,841
US0015E,1,844
US0015E,2,849
US0015E,3,666
1W5IYTL,0,653
JTSXNIN,0,651
96X6EL3,0,840
96X6EL3,1,655
QXF66FZ,0,652
KECNXM8,0,650
O2Q7TU6,0,839
07IKF68,0,652
CIWZ44O,0,651
X93ZCLJ,0,652
2IUO7R3,0,840
6CXNAU5,0,654
6CXNAU5,1,656
UT0XKXA,0,840
UT0XKXA,1,845
HFNXLL0,0,652
HFNXLL0,1,656
F7ZVZCL,0,653
1ZXBJW1,0,653
MUYIM3U,0,841
DWB56CO,0,652
AGJPXU3,0,840
G5EG390,0,650
G5EG390,1,655
G5EG390,2,661
G5EG390,3,665
71DX1TW,0,651
CSWJBCH,0,653
CSWJBCH,1,656
39F59LO,0,651
5AH7XQS,0,840
5AH7XQS,1,656
4RG2DYQ,0,653
A1GH0I4,0,650
M8R6XCS,0,651
P2RFB2F,0,840
P2RFB2F,1,655
P2RFB2F,2,662
DCQELZQ,0,842
DCQELZQ,1,657
J8VMRWE,0,765
J8VMRWE,1,768
SBPJPTH,0,841
SBPJPTH,1,657
X094QV3,0,653
0B3T13Q,0,651
0B3T13Q,1,656
0B3T13Q,2,662
K0OE7V2,0,839
0MNHURF,0,653
R1AZJPP,0,841
R1AZJPP,1,845
R1AZJPP,2,848
R1AZJPP,3,666
R1AZJPP,4,670
R1AZJPP,5,674
R1AZJPP,6,679
R1AZJPP,7,683
64AHSBE,0,651
0XDIC1G,0,764
SM5F7CI,0,651
6EUBXUQ,0,843
WAOZUU7,0,651
CUSL9G9,0,839
CUSL9G9,1,656
CUSL9G9,2,661
UF5WU86,0,652
UF5WU86,1,657
OXMPYTY,0,841
OXMPYTY,1,657
OXMPYTY,2,661
WT2HLQU,0,653
2QNZO2V,0,651
2QNZO2V,1,656
MBVRUXH,0,652
WQ5E0RD,0,840
WQ5E0RD,1,657
LJ3CPBU,0,840
AK7NDGY,0,652
C1FH0O6,0,841
HVIK4IS,0,652
WK8CD8P,0,842
WK8CD8P,1,656
9Y8B20A,0,651
9Y8B20A,1,655
EXGJUQ8,0,651
COU9HW8,0,651
N7O91A7,0,841
Y2D6EDO,0,652
LH1S3U0,0,653
8T0Y530,0,841
8T0Y530,1,844
8T0Y530,2,848
8T0Y530,3,855
8T0Y530,4,669
8T0Y530,5,675
8T0Y530,6,677
V1HIKGV,0,652
XESG5KD,0,841
XESG5KD,1,657
XESG5KD,2,661
2YG2MCP,0,651
CWIVU5X,0,659
3WB9JM8,0,654
3WB9JM8,1,659
JWC2NS6,0,840
JWC2NS6,1,845
JWC2NS6,2,849
JWC2NS6,3,665
JWC2NS6,4,668
JWC2NS6,5,674
DG1DZMZ,0,653
6CAZRRN,0,650
P3B28JG,0,652
5SKI5BA,0,840
5SKI5BA,1,656
TA4OYBS,0,653
QLCEIY5,0,840
QLCEIY5,1,655
RAHHINT,0,839
RAHHINT,1,844
RAHHINT,2,659
RAHHINT,3,665
J8J28PK,0,652
7DUWJ4U,0,840
7DUWJ4U,1,656
YYAKHCY,0,652
YYAKHCY,1,654
Z5JFGMH,0,840
Z5JFGMH,1,845
Z5JFGMH,2,849
Z5JFGMH,3,854
Z5JFGMH,4,668
Z5JFGMH,5,673
Z5JFGMH,6,677
Z5JFGMH,7,681
74E1BQZ,0,840
74E1BQZ,1,657
74E1BQZ,2,660
UST7G4J,0,841
D1D8W0X,0,650
YJYXWXG,0,651
BMRL8VI,0,652
W6G4AN0,0,651
SNODWC6,0,841
P1NYR6C,0,651
8T9STWT,0,841
8T9STWT,1,655
9L4YPT1,0,652
G6P4G1Y,0,652
NQ7HZCC,0,652
ACO7VZY,0,650
BH31IPQ,0,842
KXH7MNK,0,840
LV54KUV,0,766
VW8B7WJ,0,841
J7577KM,0,652
IQ31482,0,842
IQ31482,1,657
F9N2BM8,0,839
5SXZS29,0,652
FUOMQVI,0,652
CZYU1HS,0,842
CZYU1HS,1,655
YP4EOXW,0,843
YP4EOXW,1,656
SBUKCFP,0,839
SWP8QS5,0,841
MH0S9KX,0,651
MH0S9KX,1,655
MH0S9KX,2,661
IU6R67B,0,840
IU6R67B,1,656
IU6R67B,2,661
IU6R67B,3,664
OWIGAPS,0,650
YVX5YP6,0,843
76VVZWK,0,659
DBU79SW,0,840
DBU79SW,1,656
DBU79SW,2,662
KK25CHR,0,841
KK25CHR,1,656
3QN7RG8,0,651
Q95TDQC,0,845
Q95TDQC,1,849
Q95TDQC,2,662
Q95TDQC,3,663
Q95TDQC,4,670
GPJ4PP2,0,652
LD7PQL8,0,659
L3CAQLN,0,652
GLEHUWQ,0,650
GLEHUWQ,1,654
GLEHUWQ,2,659
DR51FLW,0,654
DR51FLW,1,658
5CX102A,0,653
UK0N8KR,0,841
UK0N8KR,1,655
C4B2W9H,0,653
HJ6DV26,0,653
ZL9OED7,0,839
ZL9OED7,1,655
3FKQKBY,0,840
3FKQKBY,1,845
MH3UYU3,0,651
AD5KT7S,0,842
CIS83Q6,0,840
AC7UJV5,0,842
AC7UJV5,1,656
AC7UJV5,2,662
VNX9IXA,0,841
LTEX4RD,0,841
J76ZROM,0,841
J76ZROM,1,844
0DI6GQC,0,839
0DI6GQC,1,656
NF739IE,0,841
NF739IE,1,655
V68XHFJ,0,842
V68XHFJ,1,656
NS8IQ8B,0,652
NS8IQ8B,1,656
RSTGIHJ,0,765
RSTGIHJ,1,769
Y54VBG5,0,840
Y54VBG5,1,844
EKAKBYK,0,653
EKAKBYK,1,656
JJ3TQMU,0,841
JJ3TQMU,1,844
JJ3TQMU,2,662
JJ3TQMU,3,667
8OEYGYX,0,652
8OEYGYX,1,654
QRR00N3,0,651
QRR00N3,1,655
HUVJG9O,0,840
HUVJG9O,1,656
HUVJG9O,2,660
E8X08BT,0,842
E8X08BT,1,845
E8X08BT,2,661
E8X08BT,3,667
H4S059T,0,841
9DMIVSS,0,765
TIKYYX4,0,650
STXE0Y6,0,652
JRFCAVR,0,840
JRFCAVR,1,656
4FPRRW3,0,841
4FPRRW3,1,656
4FPRRW3,2,660
NGPUWSD,0,650
Q0JNPFW,0,653
GJ7LWHI,0,842
UAXKGCJ,0,652
PIEV5FH,0,764
YRDCNM1,0,654
NU6P417,0,652
6QTJ8W4,0,652
56GDWHW,0,652
2FM19D1,0,652
L7913TE,0,843
L7913TE,1,846
L7913TE,2,851
L7913TE,3,855
L7913TE,4,669
L7913TE,5,674
PR3YYEG,0,841
PR3YYEG,1,657
PR3YYEG,2,660
PR3YYEG,3,665
PR3YYEG,4,669
PR3YYEG,5,674
4HLOSAL,0,651
HXQNC1N,0,840
HXQNC1N,1,655
O9O8SYP,0,841
BS9W74I,0,843
BS9W74I,1,656
6385NL4,0,842
4IUJRT1,0,651
BI3HX4H,0,840
O5VLSNH,0,839
A4Q4GH6,0,841
ETRL7K1,0,651
YBLE3I6,0,652
FGFF0AN,0,841
FGFF0AN,1,656
58E02MO,0,652
ENX8CZZ,0,652
4P2GB3O,0,653
4P2GB3O,1,657
8V4VQCG,0,652
F1B1CFU,0,840
F1B1CFU,1,656
MS612I2,0,840
MS612I2,1,657
G3PB5QC,0,653
2Z0FYZR,0,652
67LY1ID,0,652
C7D8WSG,0,653
HU5UFSP,0,652
HU5UFSP,1,655
N6DP7ST,0,651
AKY1P76,0,840
AKY1P76,1,656
AKY1P76,2,660
KHMRG5S,0,653
FZW5XB5,0,652
TRWXDH2,0,841
TRWXDH2,1,845
TRWXDH2,2,661
SSWBDX4,0,764
GIGJFG0,0,840
GIGJFG0,1,845
GIGJFG0,2,662
S63ELW1,0,840
S63ELW1,1,658
S63ELW1,2,662
B4LGG7A,0,840
B4LGG7A,1,656
B4LGG7A,2,660
B4LGG7A,3,666
9W1CWJW,0,841
9W1CWJW,1,657
9W1CWJW,2,662
LETN4UK,0,651
LETN4UK,1,656
T1EX46L,0,651
NBTDUQV,0,840
NBTDUQV,1,656
NBTDUQV,2,660
GLB2L25,0,841
AE7D692,0,841
VZL0GMI,0,841
VZL0GMI,1,845
VZL0GMI,2,661
VZL0GMI,3,665
VZL0GMI,4,670
VZL0GMI,5,675
VZL0GMI,6,790
8I2SKTV,0,650
O8QSHWG,0,765
O8QSHWG,1,768
8R299OL,0,650
C6T9V7Q,0,660
C6T9V7Q,1,664
3D985KN,0,841
3D985KN,1,657
FVD93R6,0,653
XQQYK95,0,841
ABRDPT9,0,840
LGYUMAO,0,665
Q3RU5H1,0,653
JNP3PPM,0,840
JNP3PPM,1,844
JNP3PPM,2,659
JNP3PPM,3,665
JNP3PPM,4,668
40MRH2Y,0,840
40MRH2Y,1,844
40MRH2Y,2,660
40MRH2Y,3,664
40MRH2Y,4,670
WORSH63,0,842
WORSH63,1,655
B1TEJII,0,652
P22NIMU,0,843
P22NIMU,1,844
P22NIMU,2,851
P22NIMU,3,664
P22NIMU,4,669
ICM48UW,0,651
ICM48UW,1,656
OOROGRG,0,841
OOROGRG,1,657
OOROGRG,2,660
T48O0RF,0,650
T48O0RF,1,655
T48O0RF,2,659
2XNGL9Q,0,651
YDJELLX,0,844
U3HUUXH,0,841
U3HUUXH,1,846
U3HUUXH,2,660
51KMVDD,0,843
51KMVDD,1,657
QOW4J48,0,842
QOW4J48,1,657
KJ4N6HN,0,652
VMXOU3P,0,653
S8NXOVY,0,839
S8NXOVY,1,656
Q4ZNMA0,0,651
Q2TTJD8,0,651
Z1U76LB,0,840
Z1U76LB,1,657
FNGZW84,0,841
X9LNCNK,0,842
X9LNCNK,1,846
X9LNCNK,2,660
QZ4PCH8,0,652
YC2LJB0,0,649
8R0XMDO,0,840
8R0XMDO,1,844
KD94X1D,0,842
O4E290T,0,840
O4E290T,1,656
D4GCXC5,0,842
D4GCXC5,1,655
D4GCXC5,2,660
2NEXSJ1,0,652
LU1NW9B,0,651
NFAKLCB,0,840
NFAKLCB,1,657
NFAKLCB,2,661
GZT5414,0,842
GZT5414,1,846
GZT5414,2,660
ZZJ5CUG,0,652
ZZJ5CUG,1,656
BVRKT2W,0,652
1UMBVR3,0,842
1UMBVR3,1,846
1UMBVR3,2,849
1UMBVR3,3,665
1UMBVR3,4,670
AMRNGAA,0,842
T5SY8J2,0,842
UAI96IO,0,650
9F0H4CC,0,842
9F0H4CC,1,658
9F0H4CC,2,662
WQMVNBV,0,839
H2VTD1Y,0,840
H2VTD1Y,1,656
H2VTD1Y,2,661
04V76MT,0,653
90LVFAL,0,666
OV57FKK,0,651
RWVO19G,0,666
WXDE7SI,0,839
KDFBV1N,0,652
3I2RZT2,0,652
Q2GNVSR,0,651
6084EOL,0,651
TZ2N14W,0,652
UFSL4YS,0,840
UFSL4YS,1,658
FDKD13N,0,840
FDKD13N,1,654
HBSYKDA,0,652
LLPAF4U,0,652
I9OKAD8,0,659
3JPUSWW,0,841
3JPUSWW,1,656
3JPUSWW,2,659
3JPUSWW,3,665
3JPUSWW,4,669
064D7ZO,0,654
LNPX9JR,0,840
LNPX9JR,1,657
LNPX9JR,2,662
LNPX9JR,3,664
LNPX9JR,4,672
12EEBC1,0,653
GBY52Y3,0,841
05GS8T9,0,651
ORFR32X,0,651
4V9TX6O,0,653
CMDU9G8,0,652
3SXIVOX,0,842
3SXIVOX,1,845
3SXIVOX,2,660
3SXIVOX,3,666
3SXIVOX,4,670
3SXIVOX,5,675
3SXIVOX,6,679
3SXIVOX,7,683
JZWRP6O,0,839
ALIQ7LQ,0,840
ALIQ7LQ,1,656
IJJDOQR,0,650
7Q1YYX7,0,652
U031LI2,0,841
U031LI2,1,750
U031LI2,2,660
QVETPJ2,0,650
R26U87T,0,653
AV61XL4,0,653
N2EEQ70,0,651
N2EEQ70,1,655
E1WA9OA,0,651
E1WA9OA,1,655
6LCYZLF,0,651
R1JKK1N,0,651
K41YTUL,0,840
K41YTUL,1,656
K0EUY73,0,840
K0EUY73,1,657
7HGZGBI,0,652
9AVBEK6,0,652
9AVBEK6,1,655
9AVBEK6,2,662
W1HI4ZD,0,842
W1HI4ZD,1,846
84DQN3W,0,839
UEPK4EW,0,844
UEPK4EW,1,655
UEPK4EW,2,662
UN16BUB,0,651
UN16BUB,1,656
RQY23CZ,0,844
RQY23CZ,1,656
RK6Q7QY,0,651
UT7YJ36,0,839
UT7YJ36,1,657
SFY88QO,0,652
F3KM11N,0,652
F3KM11N,1,656
8L30HCB,0,651
8L30HCB,1,655
0AP28HC,0,840
0AP28HC,1,845
0AP28HC,2,660
0AP28HC,3,664
0AP28HC,4,670
0AP28HC,5,674
0AP28HC,6,679
JSK80IW,0,841
JSK80IW,1,846
JSK80IW,2,661
BNHHJ3B,0,840
X2XSID9,0,665
BOMG42P,0,841
BOMG42P,1,657
4EDSP84,0,652
1KGQ0T2,0,841
1KGQ0T2,1,657
QSYKUBF,0,651
E3WAJFK,0,653
IMZNBG0,0,653
6J6RLJM,0,653
M1AAO9K,0,839
6T5T2RV,0,653
UCQTUVL,0,652
5Q6LPK5,0,650
QVNZ4L0,0,839
QVNZ4L0,1,656
SQVQ2QB,0,651
840LVP1,0,841
840LVP1,1,846
840LVP1,2,660
JZAQM1S,0,842
JZAQM1S,1,656
Q9VAKDN,0,653
0T0T6NL,0,839
OH759O5,0,651
UE76LCW,0,841
UE76LCW,1,845
UE76LCW,2,659
UE76LCW,3,665
TELCRSO,0,654
43A2A8V,0,651
43A2A8V,1,656
VFMQLSC,0,839
VFMQLSC,1,656
TO3XVPB,0,841
TO3XVPB,1,846
TO3XVPB,2,849
TO3XVPB,3,853
TO3XVPB,4,669
TO3XVPB,5,672
TO3XVPB,6,680
TO3XVPB,7,684
RKO16Z9,0,651
RKO16Z9,1,657
3UNPOSQ,0,840
GI5FCV4,0,841
GI5FCV4,1,656
GI5FCV4,2,660
DZ6VU8X,0,840
DZ6VU8X,1,656
F7SEXTQ,0,652
R1O2K3J,0,652
S2FCYPG,0,652
0IGRDRO,0,840
3GR8ZYH,0,764
3DDZLWQ,0,652
IQQGLAQ,0,653
SHTYK21,0,841
SHTYK21,1,656
5J0JC7X,0,653
5J0JC7X,1,656
5J0JC7X,2,661
CAIMOS4,0,652
W0LF3S3,0,652
0AEZ6VM,0,652
NDDBD1Q,0,765
ZR624GT,0,652
AWUQ5H1,0,841
AWUQ5H1,1,656
AWUQ5H1,2,661
EY98019,0,841
CVLTL26,0,840
1REDGVU,0,652
1REDGVU,1,657
TA0PPGA,0,650
TA0PPGA,1,655
TA0PPGA,2,661
6C67HNA,0,652
M7HA3OT,0,841
KGD7PG6,0,650
CVCQ8RQ,0,841
CVCQ8RQ,1,655
N0WL1GY,0,841
N0WL1GY,1,657
TGNJ4UQ,0,651
N0JNWAR,0,652
IE8Z2PP,0,842
IE8Z2PP,1,657
ZVC6Y9X,0,843
D7JZC28,0,653
V4D3IME,0,841
BW5848F,0,840
BW5848F,1,844
BW5848F,2,848
BW5848F,3,853
BW5848F,4,669
BW5848F,5,674
BW5848F,6,677
80CEQ1S,0,652
6VI4TEG,0,651
XCL6K92,0,840
XCL6K92,1,655
WHIAVOT,0,652
04RRHCH,0,651
NJM17FW,0,651
H8R3FMH,0,840
H8R3FMH,1,657
1Y1HLMC,0,840
1Y1HLMC,1,663
1Y1HLMC,2,668
VUK93KF,0,842
ZRT5FBO,0,652
9OT6H2E,0,841
9OT6H2E,1,656
C41STUR,0,839
C41STUR,1,656
C41STUR,2,661
6K8EY5V,0,839
410HT1A,0,840
410HT1A,1,844
410HT1A,2,660
SFRANDA,0,652
H770GVC,0,651
CP6ABZG,0,652
CP6ABZG,1,657
5DVD1KK,0,654
5DVD1KK,1,657
PT7OLS7,0,653
BESH400,0,840
BESH400,1,846
BESH400,2,660
Q0J6QMS,0,649
Q0J6QMS,1,655
Y66EAGY,0,650
M36G6HT,0,651
BO17U1T,0,652
CJ7QZ3F,0,841
CJ7QZ3F,1,845
CJ7QZ3F,2,660
VPKX243,0,652
VPKX243,1,656
FM0UIWT,0,653
QIWB78V,0,659
HIK96VC,0,841
HIK96VC,1,846
RMWRKJO,0,840
FK7FL80,0,840
FK7FL80,1,844
8BDVGIU,0,840
8BDVGIU,1,845
8BDVGIU,2,661
89BFAER,0,651
JP3QB4M,0,841
JP3QB4M,1,657
341R4ZT,0,651
341R4ZT,1,656
LH7D02U,0,652
SRHQCFW,0,652
Q3TTLZU,0,652
ODBS4XZ,0,839
ODBS4XZ,1,655
ODBS4XZ,2,659
M098AIO,0,840
M098AIO,1,656
M098AIO,2,659
J4AIISA,0,653
QQN9MRG,0,664
GY76EA0,0,842
GY76EA0,1,845
E4KSQ4G,0,652
E4KSQ4G,1,656
4H9Z9GT,0,840
W1DZG5U,0,839
W1DZG5U,1,846
W1DZG5U,2,660
W1DZG5U,3,665
LS3WPBD,0,652
A946IOM,0,840
A946IOM,1,655
493R9DZ,0,842
KOYOIRC,0,839
KOYOIRC,1,656
YDLRSKL,0,840
YDLRSKL,1,657
CKBUC4I,0,840
CKBUC4I,1,655
CKBUC4I,2,661
YXKQLN1,0,843
BNXJU0G,0,654
ZE9BCSR,0,839
ZE9BCSR,1,656
HM9FWA2,0,764
MFTLR4Y,0,653
UV39RTD,0,842
JVOJPYU,0,651
EH5A6US,0,840
EH5A6US,1,657
EH5A6US,2,661
EH5A6US,3,665
C5HFVAA,0,841
C5HFVAA,1,846
C5HFVAA,2,660
C5HFVAA,3,665
C5HFVAA,4,669
C5HFVAA,5,675
6U368RR,0,840
6U368RR,1,655
73MZUUB,0,652
PZVMG4W,0,651
PZVMG4W,1,655
CGJZ5V4,0,652
CGJZ5V4,1,656
W6KYH0A,0,651
76J808N,0,842
76J808N,1,656
R0AAMZZ,0,652
YEESCGZ,0,842
YEESCGZ,1,845
YEESCGZ,2,662
AQUIJZC,0,842
MVGL41Y,0,839
MVGL41Y,1,844
MVGL41Y,2,659
JDH5ZO4,0,840
JDH5ZO4,1,656
XXKDTGK,0,652
4M6VQSL,0,841
4M6VQSL,1,656
4M6VQSL,2,660
4M6VQSL,3,665
QSQKMPW,0,841
QSQKMPW,1,656
25KCTSA,0,652
IF7V184,0,842
IF7V184,1,655
Y28SEKW,0,841
Y28SEKW,1,656
K4Z8M0F,0,652
IUCJ98C,0,653
BXBEDD3,0,653
Z2LD2BG,0,841
CLIKY0O,0,840
7KQEF9O,0,652
X7KSVVY,0,652
0Y6JIQ9,0,653
0Y6JIQ9,1,657
0Y6JIQ9,2,661
Y6J6RAS,0,841
CGLJ4CQ,0,653
4JWJ6ZM,0,841
4JWJ6ZM,1,846
4JWJ6ZM,2,659
4JWJ6ZM,3,665
15ABWRR,0,842
15ABWRR,1,656
DVBR5V9,0,839
DVBR5V9,1,308
ZWA8AMX,0,650
QBWI2E5,0,652
QBWI2E5,1,664
3R9R6UI,0,650
21K5D3E,0,841
NNAOSU4,0,842
QJT78GC,0,840
QJT78GC,1,844
QJT78GC,2,661
XKSUFYX,0,652
L6YBF7L,0,840
L6YBF7L,1,656
L6YBF7L,2,659
FN9T49O,0,842
FN9T49O,1,847
FN9T49O,2,660
FN9T49O,3,665
GMEQWN6,0,839
F4DTQDR,0,651
W4RQJ16,0,842
W4RQJ16,1,656
JYFG7AA,0,653
JYFG7AA,1,656
WGUWH34,0,841
WGUWH34,1,656
CMV28P0,0,840
CMV28P0,1,657
Z8C3HG6,0,651
QU6GM6I,0,653
TWZBHTY,0,841
TWZBHTY,1,657
TWZBHTY,2,660
WAETH9C,0,841
WAETH9C,1,658
WAETH9C,2,662
WAETH9C,3,666
WAETH9C,4,671
PHXKYTC,0,651
FC37059,0,651
Q6T8HEF,0,652
Q6T8HEF,1,668
V8NOSOI,0,841
V8NOSOI,1,657
GJZBF46,0,650
ZULDIDA,0,651
FQD8WJM,0,841
FQD8WJM,1,847
FQD8WJM,2,660
LHM00DY,0,653
IG0QY1B,0,840
2VDKYAE,0,841
2VDKYAE,1,657
XC5EVC6,0,653
XC5EVC6,1,656
WXPSM8B,0,650
1MAY12R,0,841
1MAY12R,1,657
M4SRM9U,0,650
76DPEJ8,0,841
76DPEJ8,1,844
ZGZFOMR,0,842
ZGZFOMR,1,847
ZGZFOMR,2,662
ZGZFOMR,3,664
4W64ZKW,0,840
4W64ZKW,1,656
M9QE0ZD,0,651
M9QE0ZD,1,655
V0QTVYQ,0,652
S94BLAU,0,651
8G6JOAX,0,840
8G6JOAX,1,655
SRQLVWG,0,653
PYQNX87,0,651
LF3GLU6,0,650
A0SAIK2,0,840
2NL68L1,0,652
WCG1QJT,0,652
5WZJZ0J,0,841
5WZJZ0J,1,656
FVIFCT3,0,841
0N9C2EX,0,843
0N9C2EX,1,658
YDSRLC1,0,652
5ASZP6G,0,651
E9D15KO,0,842
E9D15KO,1,657
E9D15KO,2,659
R8J6T9Q,0,653
ARP86K5,0,839
ARP86K5,1,654
8E75DAZ,0,651
77YF3XE,0,652
N27SIET,0,652
RNUSP71,0,652
VRYT24E,0,659
M6YIUM7,0,841
M6YIUM7,1,657
M6YIUM7,2,659
M6YIUM7,3,664
JFPQ56E,0,840
JFPQ56E,1,845
JFPQ56E,2,849
JFPQ56E,3,664
JFPQ56E,4,669
JFPQ56E,5,672
7MEQMWR,0,841
7MEQMWR,1,656
DDCB4J5,0,649
13QK1A7,0,764
QYMTNJO,0,653
2M65INL,0,652
QZVDBH6,0,653
EFFKZDY,0,653
TAMG1XU,0,653
TAMG1XU,1,658
UV3PGX7,0,653
RKR0FVJ,0,652
MO4R5LD,0,651
JBGEQ20,0,841
JBGEQ20,1,656
HF81PLP,0,841
HF81PLP,1,846
HF81PLP,2,661
HF81PLP,3,665
XE4FCO2,0,651
7DD3G4D,0,840
7DD3G4D,1,845
7DD3G4D,2,661
5ADI60B,0,764
49N2Q4W,0,842
49N2Q4W,1,656
HSBXLC3,0,651
HSBXLC3,1,655
0FI7GCT,0,651
0FR495E,0,652
XETNBXD,0,651
9HY15GK,0,650
OFKOV6T,0,841
OFKOV6T,1,655
W503ULS,0,840
4XHIE2H,0,841
4XHIE2H,1,657
6TE4XGE,0,841
6TE4XGE,1,655
TWTAOB3,0,840
TWTAOB3,1,656
ISSOQ1T,0,841
ISSOQ1T,1,845
ISSOQ1T,2,661
ISSOQ1T,3,666
ISSOQ1T,4,670
ISSOQ1T,5,391
ISSOQ1T,6,677
LR986QA,0,840
LR986QA,1,655
LR986QA,2,660
LR986QA,3,666
DK6ST9C,0,652
60HL0LX,0,652
C2R5RGZ,0,652
9Z1H0CU,0,839
S8HOG2V,0,842
0LM3VKW,0,842
0E5X8N2,0,651
E78S8X8,0,841
5FG43XR,0,654
5FG43XR,1,658
5FG43XR,2,660
5FG43XR,3,665
5FG43XR,4,669
4U0S5TM,0,840
4U0S5TM,1,846
SJXRCHA,0,652
IQ0SG6J,0,653
EJFZTYL,0,843
EJFZTYL,1,844
EJFZTYL,2,850
EJFZTYL,3,665
EJFZTYL,4,668
EJFZTYL,5,673
TW0MEGU,0,653
1IH0AER,0,841
VSKT2NH,0,840
7W2QYV9,0,840
7W2QYV9,1,844
7W2QYV9,2,662
F0H7DO7,0,653
PJH0XAO,0,842
PJH0XAO,1,657
PJH0XAO,2,661
DVS9X3T,0,842
LIGMG2E,0,650
O1JCLK5,0,652
8YNF7BF,0,652
YCFQJ9T,0,840
3G3LKCK,0,653
U8M3EW5,0,654
M3BNNK6,0,652
1T9CFIS,0,839
1T9CFIS,1,656
KYJ8A0M,0,653
BNFCV39,0,651
DHP83FR,0,840
DHP83FR,1,657
Y0EJ25I,0,841
4XBVREM,0,840
4XBVREM,1,844
4XBVREM,2,849
4XBVREM,3,664
4XBVREM,4,668
4XBVREM,5,672
3Q5PILS,0,652
4GDY7SQ,0,840
4GDY7SQ,1,657
4GDY7SQ,2,661
XUG4J0N,0,651
GXMKEUV,0,653
YI3FIYP,0,840
SIXXBJQ,0,842
SIXXBJQ,1,658
SIXXBJQ,2,663
OY1M3QX,0,650
V2LZE5T,0,841
V2LZE5T,1,657
VLR3M8U,0,840
VLR3M8U,1,656
HRYAE0F,0,651
5NV04H5,0,651
H14Z58Y,0,651
E95EHCK,0,840
19ENYGM,0,840
19ENYGM,1,845
19ENYGM,2,662
19ENYGM,3,665
HNNGCPF,0,653
RX1Y7NS,0,651
OO1TIOK,0,842
OO1TIOK,1,847
OO1TIOK,2,660
5NQM37F,0,652
4BR8JAQ,0,842
BZTSW44,0,842
BZTSW44,1,658
DTU530T,0,652
HWCYQK9,0,652
LOSUA29,0,659
2AUG0J6,0,841
2AUG0J6,1,656
2AUG0J6,2,660
PCDGQS1,0,839
T0CFZ66,0,651
LG58ZDC,0,840
LG58ZDC,1,656
0EV0BVB,0,766
UVA9OD6,0,839
5O31B7O,0,652
P8D2BBX,0,651
EZI1TBW,0,651
85XG4JW,0,840
85XG4JW,1,654
XO821SD,0,652
I7RPSC3,0,838
I7RPSC3,1,844
I7RPSC3,2,660
ZSY1W5G,0,652
7SB94QV,0,839
7SB94QV,1,656
E9GZ9HA,0,842
E9GZ9HA,1,845
E9GZ9HA,2,661
NPTEM7V,0,653
M91CNMD,0,842
M91CNMD,1,845
M91CNMD,2,660
9FD5TYL,0,840
9FD5TYL,1,656
J63BDY5,0,654
2PDFV8P,0,840
2PDFV8P,1,844
J3S3LY4,0,652
K4GHBJO,0,841
K4GHBJO,1,657
PJYC2XY,0,651
G8NLNY9,0,843
3DK6W3U,0,651
Z3IC62E,0,651
U16URTG,0,840
B2UC8LV,0,839
B2UC8LV,1,656
AJY9XLR,0,841
AJY9XLR,1,655
AJY9XLR,2,659
AJY9XLR,3,666
KJYB7BU,0,842
KJYB7BU,1,657
YA9RCL5,0,840
YA9RCL5,1,657
YA9RCL5,2,660
IAMG149,0,654
7D58FGF,0,652
7D58FGF,1,657
Y1HYU89,0,841
Y1HYU89,1,656
5BT8ASE,0,651
GBLKZ6F,0,840
GBLKZ6F,1,655
GBLKZ6F,2,659
IMNI413,0,649
KZ1AKAA,0,651
6PDSRU8,0,840
6PDSRU8,1,656
NSDCBM2,0,840
NSDCBM2,1,845
NSDCBM2,2,850
NSDCBM2,3,854
NSDCBM2,4,667
NSDCBM2,5,672
N7G1WP7,0,652
24RC4TU,0,842
24RC4TU,1,655
BW6YAYK,0,651
MTLY44L,0,652
SPGVQVK,0,652
KK222UB,0,655
E013DX6,0,841
E013DX6,1,844
E013DX6,2,848
E013DX6,3,664
E013DX6,4,669
0B3HGA5,0,692
2P5PW31,0,652
6C4WKNW,0,764
9VA31S3,0,653
LWXYPKI,0,652
LWXYPKI,1,656
1XX5VM7,0,652
OFX3CUS,0,653
OFX3CUS,1,657
KLRSX9U,0,764
H8C113T,0,651
9K85TVV,0,841
9K85TVV,1,657
ZTDS31D,0,840
ZTDS31D,1,845
ZTDS31D,2,851
ZTDS31D,3,853
ZTDS31D,4,669
ZTDS31D,5,674
EGEGGIC,0,843
EGEGGIC,1,658
ERKQ8GB,0,842
ERKQ8GB,1,655
ERKQ8GB,2,661
YTO1JAT,0,764
ME0W9FK,0,839
ME0W9FK,1,749
M3P0QPV,0,651
ZVTJU1X,0,651
3ONECIY,0,842
3ONECIY,1,847
3ONECIY,2,659
3ONECIY,3,664
3ONECIY,4,669
MJLSLAW,0,842
MJLSLAW,1,847
MJLSLAW,2,852
MJLSLAW,3,666
MJLSLAW,4,669
R7OWQ1Z,0,652
53Z4GAA,0,651
NEKK6U9,0,653
0LCL5JZ,0,652
0LCL5JZ,1,656
0LCL5JZ,2,660
Y9I0QFI,0,653
MEUD6E6,0,653
IE96GT2,0,652
6HIVJJ0,0,653
SMA97GB,0,651
RSML73F,0,651
EVAMD2G,0,840
EVAMD2G,1,656
EVAMD2G,2,659
COV3R9S,0,842
