Cid,Locnum,Loctype,Clatitude,Clongitude,Vid
DRSG3CZ,0.0,1.0,0.008701548,0.551429554,110.0
DRSG3CZ,1.0,1.0,0.051513223,0.581561541,203.0
82DAFBV,0.0,2.0,-0.727564908,0.219129572,577.0
77Y2I4G,3.0,2.0,0.293566327,0.577609093,76.0
T63GALM,0.0,2.0,0.035287455,0.537931449,110.0
BHZNSIX,1.0,2.0,0.046272827,0.606990729,547.0
3QS2ZC4,3.0,3.0,-0.050647619,0.630565249,104.0
0ASF917,1.0,1.0,0.589084199,0.545581574,106.0
2DIEO20,2.0,1.0,0.235720335,0.540711109,76.0
4AGDTIL,1.0,1.0,-0.63151605,0.0726631,90.0
20IEYE9,1.0,3.0,-0.407705347,0.122177151,846.0
31HG5D2,3.0,2.0,-0.11651336,0.529842912,43.0
FJEGGOO,3.0,2.0,-0.719745526,0.212616428,577.0
FJEGGOO,4.0,2.0,0.004730006,0.646019032,104.0
BZMFJN0,2.0,1.0,0.033529688,0.537236311,110.0
2FBFG42,2.0,2.0,-0.078403846,0.60813,134.0
3W3DNYC,0.0,1.0,-0.439714509,0.117268262,846.0
FVQ8HRE,2.0,2.0,-0.508953044,0.69950242,841.0
Z6DDRUJ,2.0,2.0,-0.050642758,0.64993844,104.0
Z6DDRUJ,3.0,2.0,-0.429580022,0.64413792,20.0
GMH57XX,1.0,2.0,-0.124663827,0.605584878,676.0
QAI8Z5K,0.0,1.0,0.5268012,0.53230262,578.0
ICSWEQK,0.0,2.0,-0.435406331,0.063601835,846.0
B79H8G3,0.0,1.0,0.045632885,0.579895545,110.0
CNT25CX,3.0,1.0,-0.021594231,0.483291591,149.0
YGTMUCU,0.0,2.0,-0.616697978,0.75461279,4.0
YGTMUCU,2.0,2.0,-0.055997426,0.606144901,134.0
2KK73JN,1.0,2.0,-0.789452856,0.055997162,225.0
FFYOY29,1.0,1.0,-0.767089018,0.076421574,300.0
7F5EEKW,0.0,1.0,-0.845158454,0.150124402,299.0
U04CC87,0.0,1.0,0.521949062,0.567203341,28.0
1GNQ9QK,0.0,4.0,-0.074036538,0.542981364,43.0
82YRZH1,0.0,2.0,-0.087270843,0.543986969,43.0
04TSSTV,1.0,2.0,0.040181511,0.579760848,110.0
SL41GCW,0.0,1.0,0.028064008,0.644064892,547.0
FKG5KG6,0.0,4.0,-0.312686792,0.690790693,271.0
7UOQYN3,0.0,2.0,-0.850376472,-0.149287838,161.0
0DOHXFH,2.0,2.0,-1.096223784,0.070833893,180.0
7LKHINB,0.0,2.0,0.613544347,0.540954268,79.0
5QC0EDU,1.0,2.0,-0.049979841,0.525458349,149.0
4CGYOUE,0.0,2.0,0.549177581,0.572264057,578.0
TOGYHPY,1.0,2.0,0.257252608,0.503922058,856.0
P1VJ1QC,0.0,1.0,2.179959361,0.727190269,243.0
2HN0FM2,0.0,2.0,-0.114238462,0.563943636,43.0
DNBKC64,0.0,1.0,-0.445083692,0.681059414,82.0
DNBKC64,1.0,2.0,0.042573031,0.57991183,110.0
QBVG2HK,0.0,2.0,-0.887376482,0.074356578,154.0
CCLE5WX,1.0,2.0,-0.496298258,0.057388695,86.0
84E1RX6,0.0,4.0,-0.034058417,0.525707586,149.0
V2LDHWV,1.0,2.0,-0.713311031,0.095371534,81.0
6HRQRI6,2.0,1.0,0.000541722,0.534841365,110.0
6HRQRI6,3.0,1.0,0.314084174,0.554712781,274.0
UFX18R9,0.0,2.0,-0.014157745,0.473920378,303.0
UFX18R9,1.0,1.0,-0.225659351,0.462043222,582.0
TOSBRJG,0.0,2.0,-0.608185455,0.112641302,90.0
CSAV58J,0.0,2.0,-0.10602569,0.576917205,43.0
HOAEPWD,1.0,1.0,-0.066664442,0.524733159,149.0
HOAEPWD,3.0,1.0,0.076949693,0.556207806,157.0
FZF7IJ2,1.0,2.0,-0.785704864,0.116053509,225.0
O8CZMN1,4.0,2.0,-0.47604911,0.127457153,846.0
Z3XUKYJ,4.0,1.0,-1.60448655,-0.103621251,849.0
IU4LAPS,0.0,1.0,0.23983405,0.58749821,76.0
JXQ7F1A,1.0,1.0,-0.136655472,0.50924629,43.0
S2QF006,0.0,4.0,0.009985621,0.496500464,201.0
OLT8BUN,0.0,2.0,-0.837435897,0.154390152,299.0
V4MCH6W,0.0,1.0,-0.725729545,0.221829548,577.0
Z21478O,1.0,3.0,-0.47243016,0.127334016,846.0
JAWL7NO,1.0,2.0,-0.84891184,0.039759692,356.0
D13LBCC,1.0,2.0,0.502416493,0.554049849,28.0
K4W3IX3,1.0,4.0,-0.951650569,0.106731917,44.0
9T9MYCG,0.0,2.0,0.622143766,0.546724065,79.0
QTRB2Z5,0.0,2.0,-0.934860214,0.119257672,44.0
22CE6DL,1.0,1.0,-0.42256302,0.67287855,20.0
9QWLD4Q,0.0,2.0,0.075273133,0.580014699,547.0
E1BY4WT,1.0,2.0,0.001853993,0.483452289,303.0
E1BY4WT,2.0,1.0,-0.104204638,0.139724683,845.0
LCC9T6T,1.0,3.0,-1.617066343,-0.092572188,849.0
MS43J0G,0.0,1.0,0.585476759,0.530109609,106.0
7G4TEB2,0.0,4.0,-0.064020863,0.604946407,134.0
LWSZP1I,2.0,2.0,0.489615385,0.564895227,28.0
LWSZP1I,3.0,2.0,-0.128949008,0.569322939,43.0
VJPJA98,4.0,2.0,-0.421345759,0.638891473,20.0
1OQGDT8,1.0,1.0,-0.519887909,0.744117555,33.0
6XEKZR6,1.0,2.0,-0.128145109,0.578981388,43.0
K814T5O,1.0,2.0,-0.446542947,0.656611488,20.0
XOD8CMH,0.0,2.0,-1.024745488,-0.07835484,459.0
3FCB61E,1.0,2.0,0.217869206,0.509041517,856.0
1QDC53Q,3.0,2.0,0.065954684,0.5529442,157.0
NB6B5GM,2.0,2.0,0.223409784,0.512687443,856.0
ML03F20,1.0,1.0,-0.608977726,0.06238142,90.0
6M6V4EF,0.0,3.0,0.532545438,0.531258449,578.0
6M6V4EF,1.0,1.0,-0.103171854,0.507808413,43.0
85V7M8I,1.0,2.0,0.611812094,0.545523739,79.0
OUEFMU6,0.0,2.0,-0.085781547,0.649374376,134.0
UO23CLY,1.0,1.0,-0.96782055,0.10947106,44.0
6UM8EID,2.0,2.0,-0.585356443,0.754018652,4.0
H5KYTPM,0.0,1.0,-1.028992189,-0.07274125,459.0
ONMAZP9,0.0,2.0,0.004352734,0.497186008,149.0
WK0D7RK,0.0,4.0,-0.087130048,0.554283018,43.0
Z0UN9P3,0.0,2.0,0.655276918,0.541894565,79.0
N60ECSB,1.0,2.0,-0.642894146,0.744486348,75.0
ZQNNXIQ,1.0,2.0,-0.441944231,0.744177273,13.0
ZQNNXIQ,2.0,1.0,0.577604416,0.523927575,106.0
W5T931Y,0.0,2.0,-0.370100807,0.647692471,20.0
3E6DLPD,0.0,3.0,0.659372787,0.541774933,79.0
U32V7GH,1.0,2.0,-0.710355551,0.224617563,577.0
ONYM2T3,3.0,2.0,-0.81144248,0.077652751,225.0
ONYM2T3,4.0,1.0,-0.93825793,0.051192222,44.0
L01ENN7,1.0,2.0,-0.932890454,0.146099002,83.0
3W4JVGN,2.0,1.0,-0.639168932,0.121171621,398.0
3W4JVGN,4.0,2.0,0.291532692,0.519348636,274.0
3W4JVGN,5.0,1.0,-0.20495,0.503623182,67.0
3W4JVGN,7.0,1.0,-0.526555928,0.184855208,78.0
3LA1KW8,1.0,4.0,-0.014182176,0.485179615,149.0
3LA1KW8,2.0,4.0,0.215733576,0.560794233,76.0
WGZPM4O,0.0,1.0,0.027948077,0.492965455,201.0
JSN09S2,0.0,1.0,-1.274373212,0.077561513,843.0
QJSG1XT,3.0,2.0,-0.858129614,0.152138065,299.0
QJSG1XT,4.0,2.0,-0.647254552,0.101953615,398.0
QJSG1XT,5.0,1.0,-0.112813462,0.563945455,43.0
J7QM9B3,3.0,4.0,-0.434009461,0.642718564,20.0
2FSSUVJ,2.0,1.0,-0.116176573,0.564858694,43.0
2FSSUVJ,3.0,1.0,0.245608607,0.551700311,76.0
H23M86Y,0.0,4.0,-0.76558273,0.232350119,577.0
H23M86Y,1.0,1.0,-0.095496616,0.57399954,43.0
0ANQV35,2.0,2.0,-0.046271727,0.50595906,149.0
LPC67NO,1.0,2.0,0.011756809,0.54517393,110.0
LPC67NO,2.0,2.0,0.015483015,0.482225011,303.0
LPC67NO,3.0,1.0,-0.852148515,0.112924001,154.0
2L842XZ,1.0,1.0,-1.812117308,-0.009137955,196.0
G64XKPO,0.0,2.0,-0.769463634,0.225587447,577.0
R79NQC2,2.0,1.0,-0.179536246,0.443368521,582.0
R79NQC2,4.0,2.0,0.257598999,0.506113157,856.0
1LBWN18,0.0,4.0,-0.094243996,0.650095791,134.0
C6CJVII,1.0,2.0,-0.172246927,0.447415554,67.0
63GR4N5,4.0,1.0,-0.869176049,-0.10062269,161.0
5LEGCCM,2.0,2.0,-0.190865438,0.47149478,67.0
5LEGCCM,3.0,1.0,0.498494884,0.530616339,28.0
1ZGZHPP,1.0,1.0,-0.982967645,0.118570985,105.0
1ZGZHPP,2.0,1.0,-1.26387585,0.113247284,843.0
69X3XEW,0.0,4.0,-0.366739187,0.65986909,20.0
7B7480C,2.0,2.0,-0.361410212,0.693051521,271.0
4RM8E67,0.0,2.0,-0.849437288,0.106223812,154.0
V272624,0.0,3.0,0.489012687,0.564765731,28.0
2L4ZHAI,0.0,1.0,0.004579047,0.55307069,110.0
SE0O9YH,0.0,3.0,-0.60673024,0.749499518,4.0
VW0QHLY,0.0,2.0,-1.062882855,0.052348749,180.0
2UVWA1I,0.0,2.0,-0.707076673,0.086579528,81.0
UJ7P4JV,0.0,2.0,-0.768967446,0.075661869,300.0
WGNTIF7,0.0,1.0,-0.189021849,0.493117223,67.0
RAZF8I3,0.0,3.0,-1.821546839,-0.005337033,196.0
DVWXUJC,0.0,3.0,0.633377763,0.519910357,79.0
DVWXUJC,1.0,3.0,-0.706269715,0.045628748,81.0
9EXE4QH,0.0,3.0,0.080242593,0.582290767,547.0
OSH9BZ1,3.0,2.0,0.03451757,0.554458906,110.0
M228HIN,0.0,4.0,-0.083720394,0.544837425,43.0
EDTWU6K,2.0,2.0,-0.623139171,0.146462489,197.0
G32SOO5,0.0,2.0,-0.640941675,0.744689379,75.0
PIHAEHM,0.0,2.0,0.45801518,0.537264707,28.0
USMN1Z7,0.0,2.0,-0.057285517,0.528952145,149.0
BCBC6E5,0.0,1.0,-0.674920265,0.059982376,81.0
Y06BGCR,3.0,2.0,0.004159147,0.483686907,303.0
Y06BGCR,4.0,2.0,-0.122714573,0.605677752,676.0
8F5T6KQ,0.0,1.0,-0.502183446,0.699645377,33.0
L4HU1O1,0.0,3.0,-0.367649011,0.644483726,20.0
9G3QD0E,0.0,1.0,1.711271639,0.758787762,192.0
KUG2FJ5,1.0,1.0,-1.184821686,0.126660416,55.0
QMSV43O,0.0,2.0,0.2581037,0.553809822,76.0
WQZZBGB,0.0,2.0,0.610843368,0.54182751,79.0
HE7UMES,0.0,2.0,-0.914795361,0.121670136,83.0
ADY40R2,1.0,4.0,-0.494843926,0.090332332,86.0
8Z9Y9AZ,1.0,2.0,-0.12999069,0.538166904,43.0
CHLHC5R,0.0,2.0,-0.542973021,0.177024986,78.0
98AP4XQ,2.0,1.0,-0.446707902,0.64411416,20.0
QLUMRSQ,0.0,2.0,-0.618954589,0.125275878,90.0
V4V43BL,0.0,1.0,-0.539570279,0.1771911,78.0
5ENVREO,0.0,1.0,-0.092103846,0.181388182,845.0
Z4U03QF,0.0,1.0,-0.810181707,0.159999434,299.0
ORCRYZF,1.0,4.0,-0.724826694,0.106211664,81.0
ORCRYZF,2.0,1.0,-1.010203047,0.094684261,84.0
X9SJJYL,0.0,3.0,0.041689578,0.6212315,547.0
X9SJJYL,1.0,3.0,-0.039069013,0.59705206,134.0
D1AH556,1.0,1.0,-0.972684615,0.111549318,105.0
PJQMWDW,0.0,2.0,0.030128846,0.491699091,201.0
B9AZPVL,1.0,1.0,-0.124535306,0.530322136,43.0
M96D5QT,1.0,1.0,-1.761543689,0.028857765,196.0
C6MQ8W0,0.0,2.0,-0.066383378,0.633620684,104.0
FYW3OLY,2.0,3.0,-0.493343332,0.050066585,86.0
FYW3OLY,3.0,2.0,-0.042419253,0.493252095,149.0
7N71J5O,0.0,2.0,-0.758872354,0.23207504,577.0
77EF9F5,0.0,1.0,-0.608999207,0.751565549,4.0
C8UDZE7,2.0,2.0,-0.619226327,0.721955371,4.0
QAQ7JMD,3.0,4.0,-0.591802455,0.196764733,78.0
QAQ7JMD,4.0,1.0,-0.083017181,0.542939743,43.0
BIQFKYN,0.0,2.0,0.648036761,0.541323072,79.0
TAKD9VB,0.0,2.0,0.59880972,0.549540687,79.0
Y6LME4I,0.0,2.0,-0.5368469,0.176130409,78.0
3WSGBBJ,0.0,2.0,-0.973093448,0.07734206,44.0
V0RV180,1.0,2.0,0.244985772,0.512354681,856.0
BBZ26N2,2.0,2.0,0.001821764,0.483441898,303.0
RBWP7BG,1.0,2.0,0.0222642,0.528764695,110.0
RBWP7BG,2.0,2.0,-0.024326724,0.487216363,149.0
XP8REGV,0.0,2.0,0.297342496,0.592608889,76.0
B34X8DL,3.0,1.0,-0.780261614,0.080839599,225.0
X0X40EW,2.0,3.0,-0.057233671,0.622412024,104.0
X0X40EW,4.0,3.0,-0.106005678,0.574580256,43.0
P5H63GW,0.0,2.0,-0.000325267,0.551771495,110.0
VECJW74,0.0,1.0,0.558571555,0.551318014,115.0
S2WJOIG,0.0,4.0,-0.078583736,0.160333814,845.0
T7IJJ33,0.0,1.0,0.063674631,0.55281011,157.0
NOYIVKM,1.0,1.0,0.528123072,0.555247009,66.0
7CXH2E3,1.0,3.0,-0.822655641,0.114471605,189.0
3UK613F,0.0,4.0,0.246580374,0.576700799,76.0
OJZ5WJD,0.0,1.0,-0.605293049,0.086212914,90.0
3D385OL,1.0,1.0,0.02466154,0.6133575,547.0
FXWRTD8,2.0,2.0,0.245215307,0.568667126,76.0
P132C4M,0.0,2.0,-0.592257409,0.790943019,4.0
GI9VVDK,1.0,2.0,-0.824870288,0.037334665,356.0
TITKK7C,0.0,4.0,0.070876854,0.546135808,157.0
7TPU5RC,1.0,2.0,-0.647697158,0.136600036,398.0
2O6WKP1,0.0,2.0,0.642022284,0.563851675,79.0
MY9J7QA,0.0,4.0,0.659618151,0.542443552,79.0
Y8C99IG,0.0,2.0,-0.655213684,0.099399419,398.0
7TL4E3F,0.0,2.0,-0.380286075,0.647147647,20.0
7TL4E3F,1.0,2.0,-1.05412968,0.084833957,180.0
DSFAGD1,0.0,2.0,-0.00431346,0.547223181,110.0
YQ68S0I,3.0,1.0,0.637192596,0.555471995,79.0
JXVF8L9,1.0,2.0,-0.023365829,0.493773242,149.0
IPEQH4S,0.0,1.0,-0.084588462,0.569328182,43.0
0WWBQ8X,0.0,2.0,-0.36060673,0.714769032,271.0
RP6W00K,1.0,2.0,-0.613805944,0.717349797,4.0
RP6W00K,2.0,1.0,-0.44664255,0.654904146,20.0
VPR9UV3,0.0,1.0,-0.751961121,0.067022413,81.0
633FVVQ,1.0,2.0,-0.423340859,0.128117534,846.0
633FVVQ,2.0,2.0,-0.607975649,0.077103366,90.0
UWEGZMI,2.0,4.0,0.489136796,0.557886475,28.0
E4ZWBIY,3.0,1.0,-0.827753273,0.035389872,356.0
E4ZWBIY,4.0,2.0,-1.033264625,0.035354944,180.0
72SEJEI,0.0,2.0,-0.092406425,0.162073195,845.0
38GM6MM,0.0,1.0,0.334200337,0.540869687,274.0
38GM6MM,1.0,2.0,-0.668147885,0.730157523,391.0
S1MI2I4,0.0,1.0,0.630755034,0.52709441,79.0
7J3IHWO,0.0,4.0,0.537699338,0.548691527,578.0
DD8OZ2Y,0.0,2.0,-0.85164053,0.040036495,356.0
BWU0FIV,2.0,2.0,0.639791873,0.565537628,79.0
KA8212Y,1.0,2.0,-0.421836527,0.089080395,846.0
FCLW0ST,0.0,2.0,-1.614118394,-0.072194048,849.0
X10133I,0.0,2.0,-1.28212536,0.119167443,843.0
XSZN083,1.0,1.0,0.282053364,0.541815625,76.0
KKPPNEV,0.0,3.0,0.566570173,0.488930081,115.0
QTZQFZG,0.0,2.0,0.570088974,0.528863191,115.0
QPSWTCO,0.0,2.0,0.499550152,0.55963372,28.0
TXEPDAP,0.0,1.0,-0.080547856,0.544891477,43.0
N6UE066,0.0,2.0,-0.491268851,0.062571544,86.0
QBQAUCR,1.0,1.0,-0.61891187,0.16304851,197.0
AMVT76N,0.0,2.0,-1.179033771,0.108883923,55.0
EQR1MWG,2.0,4.0,-0.923710186,0.117277058,44.0
N9DJBH1,1.0,2.0,-0.628472496,0.054567949,145.0
XSUORNE,0.0,1.0,-0.373485206,0.64351342,20.0
XSUORNE,2.0,1.0,0.045961272,0.60513346,547.0
4L7KKHW,1.0,1.0,-1.140153846,0.120488636,55.0
7M90ED1,1.0,2.0,-0.612765586,0.188694223,197.0
XG506AX,1.0,4.0,-0.58113377,0.081594261,90.0
EMA5FL2,1.0,1.0,-0.402411124,0.643255396,20.0
JOZL0GS,11.0,2.0,-0.598467793,0.745880371,4.0
JOZL0GS,13.0,3.0,0.483427789,0.570111861,28.0
K8FXHPS,0.0,4.0,0.64061609,0.560864058,79.0
ZZ43HIC,0.0,1.0,-0.616910643,0.048730814,145.0
J42O2XT,0.0,1.0,-0.713349402,0.08869124,81.0
BD97WG7,0.0,2.0,-0.29826514,0.72832257,271.0
MJ8M76R,2.0,2.0,0.482751221,0.518823877,28.0
7IVM2TO,1.0,1.0,-0.785690121,0.086616255,225.0
IV5FO4X,0.0,2.0,-0.501574011,0.031806451,86.0
WNONCY6,0.0,2.0,0.624803385,0.546948091,79.0
XHELP9N,1.0,2.0,-0.630424754,0.722745068,75.0
XHELP9N,3.0,1.0,-0.023091732,0.648705198,104.0
P8E7TAZ,3.0,2.0,0.265744231,0.547130455,76.0
A564N3T,0.0,1.0,0.030790482,0.491273392,201.0
VC533HU,6.0,1.0,-0.509314275,0.743227403,13.0
QYA7N72,2.0,1.0,0.040261346,0.643080864,547.0
49Y1T2R,0.0,1.0,-0.471934885,0.073978064,86.0
JJBKVJ2,0.0,2.0,0.036327325,0.538259105,110.0
YD7NSCP,0.0,2.0,-0.064535449,0.527507409,149.0
9L4Q1TB,3.0,2.0,-0.595948957,0.756765232,4.0
SJ3CZ1K,0.0,2.0,-0.540001529,0.17704937,78.0
7MP99W0,0.0,1.0,-0.050211065,0.644682187,104.0
W901BK8,0.0,1.0,-0.113334566,0.175496432,845.0
94JOSGR,3.0,3.0,0.044741601,0.544328365,110.0
MW1MFR1,0.0,4.0,-0.994728994,0.101685363,84.0
F8GCUBO,0.0,2.0,-1.826677874,0.018875999,196.0
26ONCRI,0.0,2.0,0.047456442,0.55105888,110.0
1XO2JMR,4.0,3.0,0.262871825,0.518910247,856.0
1XO2JMR,5.0,4.0,-0.082920512,0.567322843,43.0
PYZZCKP,0.0,1.0,-0.608002326,0.212453767,197.0
LT7OBHG,0.0,2.0,-0.082426923,0.539149091,43.0
NH9SO90,0.0,2.0,-0.719383559,0.070280687,81.0
0N4KL03,4.0,4.0,-0.447523173,0.654984727,20.0
0N4KL03,5.0,2.0,-0.308285272,0.691565638,271.0
FHQ5DXG,1.0,3.0,0.620808046,0.563353761,79.0
Q7B5TEA,0.0,2.0,-0.151964316,0.511423299,67.0
Z5H0KJ5,1.0,4.0,-0.721294443,0.0574104,81.0
39Z1LNT,1.0,4.0,-0.810194231,0.053149091,225.0
2ZWLWAF,0.0,2.0,-0.36813937,0.644553829,20.0
RKMWNRW,0.0,4.0,-0.045397239,0.649732322,104.0
CFADA7R,2.0,2.0,0.453517766,0.536363271,28.0
I5X5QWG,1.0,2.0,-0.001986513,0.484086196,303.0
I5X5QWG,2.0,2.0,0.522289934,0.578258513,66.0
AWDMDFC,1.0,2.0,-0.697916989,0.097210218,81.0
EE6DB8A,0.0,1.0,0.50328011,0.555527732,28.0
VZTSIB4,1.0,2.0,-0.546098462,0.781906205,250.0
EVVAN3A,1.0,2.0,0.609107016,0.542121064,79.0
I3OPX0K,0.0,3.0,0.494901923,0.559923636,28.0
5DUD48S,4.0,2.0,-0.36759216,0.648546301,20.0
1I19BOT,0.0,3.0,0.216570403,0.582713067,76.0
RXCEA67,3.0,2.0,-0.053462603,0.543772874,149.0
H61ZK4U,0.0,2.0,-0.356531761,0.71314549,271.0
35BJMOC,4.0,2.0,-0.444438331,0.738729181,13.0
35BJMOC,5.0,2.0,-0.02294694,0.658842184,104.0
35BJMOC,6.0,2.0,0.021608004,0.466995234,303.0
35BJMOC,8.0,2.0,-0.070973391,0.546636593,43.0
35BJMOC,9.0,4.0,0.288662566,0.564756764,76.0
5D0NQSV,0.0,4.0,-0.500473857,0.02902115,86.0
WHVQRJ2,1.0,2.0,-0.033515332,0.521882812,149.0
1BF95A5,5.0,1.0,-0.508354629,0.757631799,13.0
XU6S0WN,1.0,2.0,-0.965891135,0.151435636,83.0
XU6S0WN,2.0,2.0,-0.633440027,0.223406741,197.0
VXBTIMA,3.0,1.0,-0.015534207,0.572288371,110.0
7JW5KLI,1.0,2.0,-0.364923482,0.656494891,20.0
EN64STN,0.0,4.0,-0.482815876,0.076887151,86.0
8SKB0AY,3.0,2.0,0.290214615,0.495274159,856.0
QT2ZGXP,0.0,3.0,2.17641199,0.699944684,243.0
HWRQYES,1.0,2.0,-0.565759744,0.770349518,4.0
2AYK5YJ,0.0,1.0,-1.559986014,-0.040372626,849.0
MVOPM09,0.0,1.0,-0.192419231,0.4770675,67.0
8K3AXUF,0.0,2.0,-1.175856318,0.103261952,55.0
CWV9W61,0.0,1.0,-0.950443842,0.053189576,44.0
042XOSW,0.0,1.0,0.630583635,0.529397148,79.0
042XOSW,1.0,2.0,-0.35209925,0.732691827,271.0
ZYT1DJ2,0.0,2.0,0.081536664,0.630706925,547.0
GVMKCY1,1.0,1.0,-0.025481778,0.522958211,149.0
K21OY05,3.0,1.0,0.251240559,0.484297568,856.0
5V3B3IV,1.0,2.0,-0.544556022,0.191769571,78.0
SCABVD0,0.0,2.0,0.003084116,0.538976139,110.0
AZ6KBIT,0.0,1.0,-0.075566885,0.621918881,134.0
5MNIYB5,1.0,2.0,-0.062175634,0.627103624,104.0
C7DACTH,1.0,3.0,-0.052558575,0.521128781,149.0
W91QIPY,1.0,2.0,0.633360032,0.552878097,79.0
Z4KWF3V,1.0,1.0,-0.573095361,0.749051016,4.0
62SGOT7,1.0,4.0,-0.034690651,0.524636227,149.0
Y1U9WFS,1.0,3.0,1.707335339,0.766111999,192.0
Q0BHV0D,1.0,2.0,-0.463448418,0.043923253,86.0
QY4Q4GC,0.0,2.0,-0.640326067,0.717890768,391.0
YO57NEG,4.0,1.0,0.045352742,0.59505488,547.0
S8Y7V0Z,1.0,2.0,0.479671485,0.525351244,28.0
OOXJULK,0.0,1.0,0.036315458,0.536361747,110.0
Z02TD6V,0.0,2.0,-0.350391842,0.697058833,271.0
E9K05IF,0.0,2.0,-0.465695373,0.042706512,86.0
CYKCL2B,0.0,1.0,-0.631980138,0.110463705,90.0
5GJDXBR,1.0,3.0,0.446235396,0.524325926,28.0
KWLUYO3,0.0,3.0,-0.147273001,0.502624587,67.0
O261MZV,0.0,2.0,-0.201515853,0.46186685,67.0
6ENIFQT,1.0,2.0,0.241338756,0.601425128,76.0
HZBTGZK,1.0,2.0,0.035548078,0.53711409,110.0
OEBPOCI,0.0,2.0,-0.481403941,0.077731437,86.0
E69LH1A,0.0,1.0,-0.599625644,0.10014236,90.0
EX5SYQC,0.0,3.0,0.614157692,0.554437045,79.0
GHWZMDN,2.0,4.0,-0.058077279,0.650618517,104.0
8MQHXMA,0.0,2.0,-0.615061638,0.756273169,4.0
SUE3XWP,0.0,1.0,0.001050061,0.58130959,110.0
6SLC4VZ,0.0,3.0,-0.888079773,0.065532396,154.0
HTDNZ5Q,1.0,1.0,-0.620756332,0.075113998,90.0
52OM11D,0.0,2.0,-1.273871217,0.096990765,843.0
C5IGBG1,1.0,1.0,-0.693436641,0.083920256,81.0
C5IGBG1,2.0,1.0,-0.969291373,0.109501698,44.0
4G2ZGI7,0.0,3.0,0.263723557,0.495633318,856.0
ZDP0JV6,4.0,4.0,-0.444935573,0.655000729,20.0
HP9ZPZ3,1.0,4.0,-0.705146407,0.06903281,81.0
WAXBF7J,0.0,2.0,-0.81514208,0.054195815,225.0
9CY2OVZ,0.0,2.0,-0.194853398,0.461072445,67.0
TKGHJ4V,2.0,1.0,-0.745770531,0.082549508,81.0
CBJ2ZNS,0.0,2.0,-0.787155048,0.147834627,299.0
CBJ2ZNS,1.0,1.0,-0.082964479,0.568326516,43.0
TPRZ748,0.0,1.0,-0.778432309,0.147814073,299.0
M26LM5G,0.0,1.0,-0.00046117,0.571214463,110.0
K91DJ61,0.0,1.0,-0.897382458,0.162607351,83.0
K91DJ61,1.0,2.0,0.006103522,0.483002552,303.0
K91DJ61,2.0,1.0,-0.654983434,0.157196676,197.0
RZB8ETT,0.0,2.0,2.362976463,0.685459864,199.0
FIHBJ98,3.0,1.0,-0.615138434,0.754577738,4.0
VI5NI83,0.0,1.0,0.571692588,0.486427143,115.0
XELEWE9,1.0,3.0,-0.960644493,0.058977497,44.0
Z7VHIJK,0.0,3.0,-0.145281849,0.561018258,43.0
PA716QN,1.0,1.0,-0.083998486,0.15750201,845.0
LWD752B,3.0,1.0,0.645105823,0.563348579,79.0
KHN1J0J,1.0,3.0,-0.649690554,0.715399144,391.0
KXHBIUM,0.0,4.0,0.005908531,0.592515164,203.0
JHLR9GG,4.0,2.0,0.295303719,0.563535115,76.0
JHLR9GG,7.0,1.0,-0.017586538,0.561721364,110.0
EUQUIJ1,0.0,2.0,-0.654563997,0.731595204,391.0
HCZ44EP,0.0,1.0,-0.90964074,0.075218857,44.0
I96M37O,0.0,4.0,-0.553431359,0.163007997,78.0
46L0OWC,0.0,2.0,-0.210776353,0.462929417,67.0
MBSVC76,0.0,2.0,-0.459285493,0.748631159,13.0
DNBOFDH,3.0,3.0,-0.116105671,0.559952233,43.0
P8VY9UE,4.0,2.0,0.002984517,0.483728011,303.0
P8VY9UE,5.0,1.0,-0.868725838,0.058419343,154.0
WSNYTCQ,1.0,2.0,-0.185549142,0.44090623,582.0
WSNYTCQ,2.0,2.0,-0.132117595,0.565413398,43.0
WSNYTCQ,3.0,2.0,0.01937126,0.539464515,110.0
WSNYTCQ,4.0,2.0,0.287355175,0.491625274,856.0
0DD7X9K,0.0,2.0,-0.665824934,0.731055059,391.0
REJAJDW,0.0,2.0,-0.055660632,0.505702269,149.0
GXKJGML,0.0,1.0,0.449948208,0.525256487,28.0
7C12V1W,0.0,2.0,0.238123537,0.586460161,76.0
INTMMXW,2.0,2.0,-0.486630769,0.07139,86.0
INTMMXW,3.0,1.0,-0.003811461,0.546778929,110.0
XKQVFR4,1.0,1.0,-0.586821101,0.086746262,90.0
BDD9FSV,1.0,2.0,0.540100474,0.491613917,578.0
YS3YHXY,0.0,2.0,-0.41126109,0.068377995,846.0
I94KXKG,0.0,1.0,-0.780825445,0.117467309,225.0
7CQUF57,2.0,1.0,0.270921246,0.495848961,856.0
O3385TY,0.0,2.0,-0.064790147,0.529687557,149.0
IZ9HMU8,0.0,1.0,-0.84439547,0.146025923,299.0
7JQ6MX1,2.0,2.0,0.019380769,0.486064705,303.0
K8YR9WA,0.0,1.0,-0.976241624,0.064187806,44.0
EMZ031L,1.0,2.0,-0.965283936,0.045541975,105.0
OO9QM32,1.0,2.0,-0.0777882,0.649582594,134.0
KPR11F1,0.0,2.0,-0.054744787,0.505433286,149.0
R6P5OXF,0.0,2.0,-0.538601442,0.078424087,537.0
3P02A7I,1.0,2.0,-0.793667306,0.078948636,225.0
